time_millisec,led41,led42,led43,led44,led45,led46,led47,led48,led49,label,time counter
26570,-980,457,1963,-630,1462,1828,428,1619,3090,3,
26580,-981,452,1970,-636,1470,1822,435,1608,3082,3,
26590,-982,447,1977,-642,1478,1816,442,1597,3074,3,
26600,-983,442,1984,-648,1486,1810,449,1586,3066,3,
26610,-984,437,1991,-654,1494,1804,456,1575,3058,3,
26620,-985,432,1998,-660,1502,1798,463,1564,3050,3,
26630,-986,427,2005,-666,1510,1792,470,1553,3042,3,
26640,-987,422,2012,-672,1518,1786,477,1542,3034,3,
26650,-988,417,2019,-678,1526,1780,484,1531,3026,3,
26660,-989,412,2026,-684,1534,1774,491,1520,3018,3,
26670,-990,407,2033,-690,1542,1768,498,1509,3010,3,
26680,-991,402,2040,-696,1550,1762,505,1498,3002,3,
26690,-992,397,2047,-702,1558,1756,512,1487,2994,3,
26700,-993,392,2054,-708,1566,1750,519,1476,2986,3,
26710,-994,387,2061,-714,1574,1744,526,1465,2978,3,
26720,-995,382,2068,-720,1582,1738,533,1454,2970,3,
26730,-996,377,2075,-726,1590,1732,540,1443,2962,3,
26740,-997,372,2082,-732,1598,1726,547,1432,2954,3,
26750,-998,367,2089,-738,1606,1720,554,1421,2946,3,
26760,-986,359,2150,-717,1703,1794,646,1468,2957,3,
26770,-988,365,2152,-708,1695,1791,640,1471,2953,3,
26780,-990,371,2154,-699,1687,1788,634,1474,2949,3,
26790,-992,377,2156,-690,1679,1785,628,1477,2945,3,
26800,-994,383,2158,-681,1671,1782,622,1480,2941,3,
26810,-996,389,2160,-672,1663,1779,616,1483,2937,3,
26820,-998,395,2162,-663,1655,1776,610,1486,2933,3,
26830,-1000,401,2164,-654,1647,1773,604,1489,2929,3,
26840,-1002,407,2166,-645,1639,1770,598,1492,2925,3,
26850,-1004,413,2168,-636,1631,1767,592,1495,2921,3,
26860,-1006,419,2170,-627,1623,1764,586,1498,2917,3,
26870,-1008,425,2172,-618,1615,1761,580,1501,2913,3,
26880,-1010,431,2174,-609,1607,1758,574,1504,2909,3,
26890,-1012,437,2176,-600,1599,1755,568,1507,2905,3,
26900,-1014,443,2178,-591,1591,1752,562,1510,2901,3,
26910,-1016,449,2180,-582,1583,1749,556,1513,2897,3,
26920,-1018,455,2182,-573,1575,1746,550,1516,2893,3,
26930,-1020,461,2184,-564,1567,1743,544,1519,2889,3,
26940,-1022,467,2186,-555,1559,1740,538,1522,2885,3,
26950,-1024,473,2188,-546,1551,1737,532,1525,2881,3,
26960,-1026,479,2190,-537,1543,1734,526,1528,2877,3,
26970,-1028,485,2192,-528,1535,1731,520,1531,2873,3,
26980,-1030,491,2194,-519,1527,1728,514,1534,2869,3,
26990,-1032,497,2196,-510,1519,1725,508,1537,2865,3,
27000,-1034,503,2198,-501,1511,1722,502,1540,2861,3,
27010,-1036,509,2200,-492,1503,1719,496,1543,2857,3,
27020,-1038,515,2202,-483,1495,1716,490,1546,2853,3,
27030,-1040,521,2204,-474,1487,1713,484,1549,2849,3,
27040,-1042,527,2206,-465,1479,1710,478,1552,2845,3,
27050,-1044,533,2208,-456,1471,1707,472,1555,2841,3,
27060,-1046,539,2210,-447,1463,1704,466,1558,2837,3,
27070,-1048,545,2212,-438,1455,1701,460,1561,2833,3,
27080,-1050,551,2214,-429,1447,1698,454,1564,2829,3,
27090,-1052,557,2216,-420,1439,1695,448,1567,2825,3,
27100,-1054,563,2218,-411,1431,1692,442,1570,2821,3,
27110,-1056,569,2220,-402,1423,1689,436,1573,2817,3,
27120,-1058,575,2222,-393,1415,1686,430,1576,2813,3,
27130,-1060,581,2224,-384,1407,1683,424,1579,2809,3,
27140,-1062,587,2226,-375,1399,1680,418,1582,2805,3,
27150,-1064,593,2228,-366,1391,1677,412,1585,2801,3,
27160,-1066,599,2230,-357,1383,1674,406,1588,2797,3,
27170,-1068,605,2232,-348,1375,1671,400,1591,2793,3,
27180,-1070,611,2234,-339,1367,1668,394,1594,2789,3,
27190,-1072,617,2236,-330,1359,1665,388,1597,2785,3,
27200,-1074,623,2238,-321,1351,1662,382,1600,2781,3,
27210,-1076,629,2240,-312,1343,1659,376,1603,2777,3,
27220,-1078,635,2242,-303,1335,1656,370,1606,2773,3,
27230,-1080,641,2244,-294,1327,1653,364,1609,2769,3,
27240,-1082,647,2246,-285,1319,1650,358,1612,2765,3,
27250,-1084,653,2248,-276,1311,1647,352,1615,2761,3,
27260,-1086,659,2250,-267,1303,1644,346,1618,2757,3,
27270,-1088,665,2252,-258,1295,1641,340,1621,2753,3,
27280,-1090,671,2254,-249,1287,1638,334,1624,2749,3,
27290,-1092,677,2256,-240,1279,1635,328,1627,2745,3,
27300,-1094,683,2258,-231,1271,1632,322,1630,2741,3,
27310,-1096,689,2260,-222,1263,1629,316,1633,2737,3,
27320,-1098,695,2262,-213,1255,1626,310,1636,2733,3,
27330,-1100,701,2264,-204,1247,1623,304,1639,2729,3,
27340,-1102,707,2266,-195,1239,1620,298,1642,2725,3,
27350,-1104,713,2268,-186,1231,1617,292,1645,2721,3,
27360,-1106,719,2270,-177,1223,1614,286,1648,2717,3,
27370,-1108,725,2272,-168,1215,1611,280,1651,2713,3,
27380,-1110,731,2274,-159,1207,1608,274,1654,2709,3,
27390,-1112,737,2276,-150,1199,1605,268,1657,2705,3,
27400,-1114,743,2278,-141,1191,1602,262,1660,2701,3,
27410,-1116,749,2280,-132,1183,1599,256,1663,2697,3,
27420,-1118,755,2282,-123,1175,1596,250,1666,2693,3,
27430,-1120,761,2284,-114,1167,1593,244,1669,2689,3,
27440,-1122,767,2286,-105,1159,1590,238,1672,2685,3,
27450,-1124,773,2288,-96,1151,1587,232,1675,2681,3,
27460,-1126,779,2290,-87,1143,1584,226,1678,2677,3,
27470,-1128,785,2292,-78,1135,1581,220,1681,2673,3,
27480,-1130,791,2294,-69,1127,1578,214,1684,2669,3,
27490,-1132,797,2296,-60,1119,1575,208,1687,2665,3,
27500,-1134,803,2298,-51,1111,1572,202,1690,2661,3,
27510,-1136,809,2300,-42,1103,1569,196,1693,2657,3,
27520,-1138,815,2302,-33,1095,1566,190,1696,2653,3,
27530,-1140,821,2304,-24,1087,1563,184,1699,2649,3,
27540,-1142,827,2306,-15,1079,1560,178,1702,2645,3,
27550,-1144,833,2308,-6,1071,1557,172,1705,2641,3,
27560,-1146,839,2310,3,1063,1554,166,1708,2637,3,
27570,-1148,845,2312,12,1055,1551,160,1711,2633,3,
27580,-1150,851,2314,21,1047,1548,154,1714,2629,3,
27590,-1152,857,2316,30,1039,1545,148,1717,2625,3,
27600,-1154,863,2318,39,1031,1542,142,1720,2621,3,
27610,-1156,869,2320,48,1023,1539,136,1723,2617,3,
27620,-1158,875,2322,57,1015,1536,130,1726,2613,3,
27630,-1160,881,2324,66,1007,1533,124,1729,2609,3,
27640,-1162,887,2326,75,999,1530,118,1732,2605,3,
27650,-1164,893,2328,84,991,1527,112,1735,2601,3,
27660,-1166,899,2330,93,983,1524,106,1738,2597,3,
27670,-1168,905,2332,102,975,1521,100,1741,2593,3,
27680,-1170,911,2334,111,967,1518,94,1744,2589,3,
27690,-1172,917,2336,120,959,1515,88,1747,2585,3,
27700,-1174,923,2338,129,951,1512,82,1750,2581,3,
27710,-1176,929,2340,138,943,1509,76,1753,2577,3,
27720,-1178,935,2342,147,935,1506,70,1756,2573,3,
27730,-1180,941,2344,156,927,1503,64,1759,2569,3,
27740,-1182,947,2346,165,919,1500,58,1762,2565,3,
27750,-1133,980,2425,279,925,1553,73,1823,2650,3,
27760,-1133,982,2410,272,934,1560,68,1824,2660,3,
27770,-1133,984,2395,265,943,1567,63,1825,2670,3,
27780,-1133,986,2380,258,952,1574,58,1826,2680,3,
27790,-1133,988,2365,251,961,1581,53,1827,2690,3,
27800,-1133,990,2350,244,970,1588,48,1828,2700,3,
27810,-1133,992,2335,237,979,1595,43,1829,2710,3,
27820,-1133,994,2320,230,988,1602,38,1830,2720,3,
27830,-1133,996,2305,223,997,1609,33,1831,2730,3,
27840,-1133,998,2290,216,1006,1616,28,1832,2740,3,
27850,-1133,1000,2275,209,1015,1623,23,1833,2750,3,
27860,-1133,1002,2260,202,1024,1630,18,1834,2760,3,
27870,-1133,1004,2245,195,1033,1637,13,1835,2770,3,
27880,-1133,1006,2230,188,1042,1644,8,1836,2780,3,
27890,-1133,1008,2215,181,1051,1651,3,1837,2790,3,
27900,-1133,1010,2200,174,1060,1658,-2,1838,2800,3,
27910,-1133,1012,2185,167,1069,1665,-7,1839,2810,3,
27920,-1133,1014,2170,160,1078,1672,-12,1840,2820,3,
27930,-1133,1016,2155,153,1087,1679,-17,1841,2830,3,
27940,-1133,1018,2140,146,1096,1686,-22,1842,2840,3,
27950,-1133,1020,2125,139,1105,1693,-27,1843,2850,3,
27960,-1133,1022,2110,132,1114,1700,-32,1844,2860,3,
27970,-1133,1024,2095,125,1123,1707,-37,1845,2870,3,
27980,-1133,1026,2080,118,1132,1714,-42,1846,2880,3,
27990,-1133,1028,2065,111,1141,1721,-47,1847,2890,1,28014
28000,-1133,1030,2050,104,1150,1728,-52,1848,2900,1,
28010,-1133,1032,2035,97,1159,1735,-57,1849,2910,1,
28020,-1133,1034,2020,90,1168,1742,-62,1850,2920,1,
28030,-1133,1036,2005,83,1177,1749,-67,1851,2930,1,
28040,-1133,1038,1990,76,1186,1756,-72,1852,2940,1,
28050,-1133,1040,1975,69,1195,1763,-77,1853,2950,1,
28060,-1133,1042,1960,62,1204,1770,-82,1854,2960,1,
28070,-1133,1044,1945,55,1213,1777,-87,1855,2970,1,
28080,-1133,1046,1930,48,1222,1784,-92,1856,2980,1,
28090,-1133,1048,1915,41,1231,1791,-97,1857,2990,1,
28100,-1133,1050,1900,34,1240,1798,-102,1858,3000,1,
28110,-1133,1052,1885,27,1249,1805,-107,1859,3010,1,
28120,-1133,1054,1870,20,1258,1812,-112,1860,3020,1,
28130,-1133,1056,1855,13,1267,1819,-117,1861,3030,1,
28140,-1133,1058,1840,6,1276,1826,-122,1862,3040,1,
28150,-1133,1060,1825,-1,1285,1833,-127,1863,3050,1,
28160,-1133,1062,1810,-8,1294,1840,-132,1864,3060,1,
28170,-1133,1064,1795,-15,1303,1847,-137,1865,3070,1,
28180,-1133,1066,1780,-22,1312,1854,-142,1866,3080,1,
28190,-1133,1068,1765,-29,1321,1861,-147,1867,3090,1,
28200,-1133,1070,1750,-36,1330,1868,-152,1868,3100,1,
28210,-1133,1072,1735,-43,1339,1875,-157,1869,3110,1,
28220,-1133,1074,1720,-50,1348,1882,-162,1870,3120,1,
28230,-1133,1076,1705,-57,1357,1889,-167,1871,3130,1,
28240,-1133,1078,1690,-64,1366,1896,-172,1872,3140,1,
28250,-1133,1080,1675,-71,1375,1903,-177,1873,3150,1,
28260,-1133,1082,1660,-78,1384,1910,-182,1874,3160,1,
28270,-1133,1084,1645,-85,1393,1917,-187,1875,3170,1,
28280,-1133,1086,1630,-92,1402,1924,-192,1876,3180,1,
28290,-1133,1088,1615,-99,1411,1931,-197,1877,3190,1,
28300,-1133,1090,1600,-106,1420,1938,-202,1878,3200,1,
28310,-1133,1092,1585,-113,1429,1945,-207,1879,3210,1,
28320,-1133,1094,1570,-120,1438,1952,-212,1880,3220,1,
28330,-1133,1096,1555,-127,1447,1959,-217,1881,3230,1,
28340,-1133,1098,1540,-134,1456,1966,-222,1882,3240,1,
28350,-1133,1100,1525,-141,1465,1973,-227,1883,3250,1,
28360,-1133,1102,1510,-148,1474,1980,-232,1884,3260,1,
28370,-1133,1104,1495,-155,1483,1987,-237,1885,3270,1,
28380,-1133,1106,1480,-162,1492,1994,-242,1886,3280,1,
28390,-1133,1108,1465,-169,1501,2001,-247,1887,3290,1,
28400,-1133,1110,1450,-176,1510,2008,-252,1888,3300,1,
28410,-1133,1112,1435,-183,1519,2015,-257,1889,3310,1,
28420,-1133,1114,1420,-190,1528,2022,-262,1890,3320,1,
28430,-1133,1116,1405,-197,1537,2029,-267,1891,3330,1,
28440,-1133,1118,1390,-204,1546,2036,-272,1892,3340,1,
28450,-1133,1120,1375,-211,1555,2043,-277,1893,3350,1,
28460,-1133,1122,1360,-218,1564,2050,-282,1894,3360,1,
28470,-1133,1124,1345,-225,1573,2057,-287,1895,3370,1,
28480,-1133,1126,1330,-232,1582,2064,-292,1896,3380,1,
28490,-1133,1128,1315,-239,1591,2071,-297,1897,3390,1,
28500,-1133,1130,1300,-246,1600,2078,-302,1898,3400,1,
28510,-1133,1132,1285,-253,1609,2085,-307,1899,3410,1,
28520,-1133,1134,1270,-260,1618,2092,-312,1900,3420,1,
28530,-1133,1136,1255,-267,1627,2099,-317,1901,3430,1,
28540,-1133,1138,1240,-274,1636,2106,-322,1902,3440,1,
28550,-1133,1140,1225,-281,1645,2113,-327,1903,3450,1,
28560,-1133,1142,1210,-288,1654,2120,-332,1904,3460,1,
28570,-1133,1144,1195,-295,1663,2127,-337,1905,3470,1,
28580,-1133,1146,1180,-302,1672,2134,-342,1906,3480,1,
28590,-1133,1148,1165,-309,1681,2141,-347,1907,3490,1,
28600,-1133,1150,1150,-316,1690,2148,-352,1908,3500,1,
28610,-1133,1152,1135,-323,1699,2155,-357,1909,3510,1,
28620,-1133,1154,1120,-330,1708,2162,-362,1910,3520,1,
28630,-1133,1156,1105,-337,1717,2169,-367,1911,3530,1,
28640,-1133,1158,1090,-344,1726,2176,-372,1912,3540,1,
28650,-1133,1160,1075,-351,1735,2183,-377,1913,3550,1,
28660,-1133,1162,1060,-358,1744,2190,-382,1914,3560,1,
28670,-1133,1164,1045,-365,1753,2197,-387,1915,3570,1,
28680,-1133,1166,1030,-372,1762,2204,-392,1916,3580,1,
28690,-1133,1168,1015,-379,1771,2211,-397,1917,3590,1,
28700,-1133,1170,1000,-386,1780,2218,-402,1918,3600,1,
28710,-1133,1172,985,-393,1789,2225,-407,1919,3610,1,
28720,-1133,1174,970,-400,1798,2232,-412,1920,3620,1,
28730,-1133,1176,955,-407,1807,2239,-417,1921,3630,1,
28740,-1064,1252,974,-418,1868,2289,-374,1995,3681,1,
28750,-1054,1251,988,-413,1853,2283,-362,1994,3672,1,
28760,-1044,1250,1002,-408,1838,2277,-350,1993,3663,1,
28770,-1034,1249,1016,-403,1823,2271,-338,1992,3654,1,
28780,-1024,1248,1030,-398,1808,2265,-326,1991,3645,1,
28790,-1014,1247,1044,-393,1793,2259,-314,1990,3636,1,
28800,-1004,1246,1058,-388,1778,2253,-302,1989,3627,1,
28810,-994,1245,1072,-383,1763,2247,-290,1988,3618,1,
28820,-984,1244,1086,-378,1748,2241,-278,1987,3609,1,
28830,-974,1243,1100,-373,1733,2235,-266,1986,3600,1,
28840,-964,1242,1114,-368,1718,2229,-254,1985,3591,1,
28850,-954,1241,1128,-363,1703,2223,-242,1984,3582,1,
28860,-944,1240,1142,-358,1688,2217,-230,1983,3573,1,
28870,-934,1239,1156,-353,1673,2211,-218,1982,3564,1,
28880,-924,1238,1170,-348,1658,2205,-206,1981,3555,1,
28890,-914,1237,1184,-343,1643,2199,-194,1980,3546,1,
28900,-904,1236,1198,-338,1628,2193,-182,1979,3537,1,
28910,-894,1235,1212,-333,1613,2187,-170,1978,3528,1,
28920,-884,1234,1226,-328,1598,2181,-158,1977,3519,1,
28930,-874,1233,1240,-323,1583,2175,-146,1976,3510,1,
28940,-864,1232,1254,-318,1568,2169,-134,1975,3501,1,
28950,-854,1231,1268,-313,1553,2163,-122,1974,3492,1,
28960,-844,1230,1282,-308,1538,2157,-110,1973,3483,1,
28970,-834,1229,1296,-303,1523,2151,-98,1972,3474,1,
28980,-824,1228,1310,-298,1508,2145,-86,1971,3465,1,
28990,-814,1227,1324,-293,1493,2139,-74,1970,3456,1,
29000,-804,1226,1338,-288,1478,2133,-62,1969,3447,1,
29010,-794,1225,1352,-283,1463,2127,-50,1968,3438,1,
29020,-784,1224,1366,-278,1448,2121,-38,1967,3429,1,
29030,-774,1223,1380,-273,1433,2115,-26,1966,3420,1,
29040,-764,1222,1394,-268,1418,2109,-14,1965,3411,1,
29050,-754,1221,1408,-263,1403,2103,-2,1964,3402,1,
29060,-744,1220,1422,-258,1388,2097,10,1963,3393,1,
29070,-734,1219,1436,-253,1373,2091,22,1962,3384,1,
29080,-724,1218,1450,-248,1358,2085,34,1961,3375,1,
29090,-714,1217,1464,-243,1343,2079,46,1960,3366,1,
29100,-704,1216,1478,-238,1328,2073,58,1959,3357,1,
29110,-694,1215,1492,-233,1313,2067,70,1958,3348,1,
29120,-684,1214,1506,-228,1298,2061,82,1957,3339,1,
29130,-674,1213,1520,-223,1283,2055,94,1956,3330,1,
29140,-664,1212,1534,-218,1268,2049,106,1955,3321,1,
29150,-654,1211,1548,-213,1253,2043,118,1954,3312,1,
29160,-644,1210,1562,-208,1238,2037,130,1953,3303,1,
29170,-634,1209,1576,-203,1223,2031,142,1952,3294,1,
29180,-624,1208,1590,-198,1208,2025,154,1951,3285,1,
29190,-614,1207,1604,-193,1193,2019,166,1950,3276,1,
29200,-604,1206,1618,-188,1178,2013,178,1949,3267,1,
29210,-594,1205,1632,-183,1163,2007,190,1948,3258,1,
29220,-584,1204,1646,-178,1148,2001,202,1947,3249,1,
29230,-574,1203,1660,-173,1133,1995,214,1946,3240,1,
29240,-564,1202,1674,-168,1118,1989,226,1945,3231,1,
29250,-554,1201,1688,-163,1103,1983,238,1944,3222,1,
29260,-544,1200,1702,-158,1088,1977,250,1943,3213,1,
29270,-534,1199,1716,-153,1073,1971,262,1942,3204,1,
29280,-524,1198,1730,-148,1058,1965,274,1941,3195,1,
29290,-514,1197,1744,-143,1043,1959,286,1940,3186,1,
29300,-504,1196,1758,-138,1028,1953,298,1939,3177,1,
29310,-494,1195,1772,-133,1013,1947,310,1938,3168,1,
29320,-484,1194,1786,-128,998,1941,322,1937,3159,1,
29330,-474,1193,1800,-123,983,1935,334,1936,3150,1,
29340,-464,1192,1814,-118,968,1929,346,1935,3141,1,
29350,-454,1191,1828,-113,953,1923,358,1934,3132,1,
29360,-444,1190,1842,-108,938,1917,370,1933,3123,1,
29370,-434,1189,1856,-103,923,1911,382,1932,3114,1,
29380,-424,1188,1870,-98,908,1905,394,1931,3105,1,
29390,-414,1187,1884,-93,893,1899,406,1930,3096,1,
29400,-404,1186,1898,-88,878,1893,418,1929,3087,1,
29410,-394,1185,1912,-83,863,1887,430,1928,3078,1,
29420,-384,1184,1926,-78,848,1881,442,1927,3069,1,
29430,-374,1183,1940,-73,833,1875,454,1926,3060,1,
29440,-364,1182,1954,-68,818,1869,466,1925,3051,1,
29450,-354,1181,1968,-63,803,1863,478,1924,3042,1,
29460,-344,1180,1982,-58,788,1857,490,1923,3033,1,
29470,-334,1179,1996,-53,773,1851,502,1922,3024,1,
29480,-324,1178,2010,-48,758,1845,514,1921,3015,1,
29490,-314,1177,2024,-43,743,1839,526,1920,3006,1,
29500,-304,1176,2038,-38,728,1833,538,1919,2997,1,
29510,-294,1175,2052,-33,713,1827,550,1918,2988,1,
29520,-284,1174,2066,-28,698,1821,562,1917,2979,1,
29530,-274,1173,2080,-23,683,1815,574,1916,2970,1,
29540,-264,1172,2094,-18,668,1809,586,1915,2961,1,
29550,-254,1171,2108,-13,653,1803,598,1914,2952,1,
29560,-244,1170,2122,-8,638,1797,610,1913,2943,1,
29570,-234,1169,2136,-3,623,1791,622,1912,2934,1,
29580,-224,1168,2150,2,608,1785,634,1911,2925,1,
29590,-214,1167,2164,7,593,1779,646,1910,2916,1,
29600,-204,1166,2178,12,578,1773,658,1909,2907,1,
29610,-194,1165,2192,17,563,1767,670,1908,2898,1,
29620,-184,1164,2206,22,548,1761,682,1907,2889,1,
29630,-174,1163,2220,27,533,1755,694,1906,2880,1,
29640,-164,1162,2234,32,518,1749,706,1905,2871,1,
29650,-154,1161,2248,37,503,1743,718,1904,2862,1,
29660,-144,1160,2262,42,488,1737,730,1903,2853,1,
29670,-134,1159,2276,47,473,1731,742,1902,2844,1,
29680,-124,1158,2290,52,458,1725,754,1901,2835,1,
29690,-114,1157,2304,57,443,1719,766,1900,2826,1,
29700,-104,1156,2318,62,428,1713,778,1899,2817,1,
29710,-94,1155,2332,67,413,1707,790,1898,2808,1,
29720,-84,1154,2346,72,398,1701,802,1897,2799,1,
29730,-53,1158,2447,119,404,1712,853,1947,2875,1,
29740,-53,1154,2438,123,402,1723,853,1950,2873,1,
29750,-53,1150,2429,127,400,1734,853,1953,2871,1,
29760,-53,1146,2420,131,398,1745,853,1956,2869,1,
29770,-53,1142,2411,135,396,1756,853,1959,2867,1,
29780,-53,1138,2402,139,394,1767,853,1962,2865,1,
29790,-53,1134,2393,143,392,1778,853,1965,2863,1,
29800,-53,1130,2384,147,390,1789,853,1968,2861,1,
29810,-53,1126,2375,151,388,1800,853,1971,2859,1,
29820,-53,1122,2366,155,386,1811,853,1974,2857,1,
29830,-53,1118,2357,159,384,1822,853,1977,2855,1,
29840,-53,1114,2348,163,382,1833,853,1980,2853,1,
29850,-53,1110,2339,167,380,1844,853,1983,2851,1,
29860,-53,1106,2330,171,378,1855,853,1986,2849,1,
29870,-53,1102,2321,175,376,1866,853,1989,2847,1,
29880,-53,1098,2312,179,374,1877,853,1992,2845,1,
29890,-53,1094,2303,183,372,1888,853,1995,2843,1,
29900,-53,1090,2294,187,370,1899,853,1998,2841,1,
29910,-53,1086,2285,191,368,1910,853,2001,2839,1,
29920,-53,1082,2276,195,366,1921,853,2004,2837,1,
29930,-53,1078,2267,199,364,1932,853,2007,2835,1,
29940,-53,1074,2258,203,362,1943,853,2010,2833,1,
29950,-53,1070,2249,207,360,1954,853,2013,2831,1,
29960,-53,1066,2240,211,358,1965,853,2016,2829,1,
29970,-53,1062,2231,215,356,1976,853,2019,2827,1,
29980,-53,1058,2222,219,354,1987,853,2022,2825,1,
29990,-53,1054,2213,223,352,1998,853,2025,2823,1,
30000,-53,1050,2204,227,350,2009,853,2028,2821,1,
30010,-53,1046,2195,231,348,2020,853,2031,2819,1,
30020,-53,1042,2186,235,346,2031,853,2034,2817,1,
30030,-53,1038,2177,239,344,2042,853,2037,2815,1,
30040,-53,1034,2168,243,342,2053,853,2040,2813,1,
30050,-53,1030,2159,247,340,2064,853,2043,2811,1,
30060,-53,1026,2150,251,338,2075,853,2046,2809,1,
30070,-53,1022,2141,255,336,2086,853,2049,2807,1,
30080,-53,1018,2132,259,334,2097,853,2052,2805,1,
30090,-53,1014,2123,263,332,2108,853,2055,2803,1,
30100,-53,1010,2114,267,330,2119,853,2058,2801,1,
30110,-53,1006,2105,271,328,2130,853,2061,2799,1,
30120,-53,1002,2096,275,326,2141,853,2064,2797,1,
30130,-53,998,2087,279,324,2152,853,2067,2795,1,
30140,-53,994,2078,283,322,2163,853,2070,2793,1,
30150,-53,990,2069,287,320,2174,853,2073,2791,1,
30160,-53,986,2060,291,318,2185,853,2076,2789,1,
30170,-53,982,2051,295,316,2196,853,2079,2787,1,
30180,-53,978,2042,299,314,2207,853,2082,2785,1,
30190,-53,974,2033,303,312,2218,853,2085,2783,1,
30200,-53,970,2024,307,310,2229,853,2088,2781,1,
30210,-53,966,2015,311,308,2240,853,2091,2779,1,
30220,-53,962,2006,315,306,2251,853,2094,2777,1,
30230,-53,958,1997,319,304,2262,853,2097,2775,1,
30240,-53,954,1988,323,302,2273,853,2100,2773,1,
30250,-53,950,1979,327,300,2284,853,2103,2771,1,
30260,-53,946,1970,331,298,2295,853,2106,2769,1,
30270,-53,942,1961,335,296,2306,853,2109,2767,1,
30280,-53,938,1952,339,294,2317,853,2112,2765,1,
30290,-53,934,1943,343,292,2328,853,2115,2763,1,
30300,-53,930,1934,347,290,2339,853,2118,2761,1,
30310,-53,926,1925,351,288,2350,853,2121,2759,1,
30320,-53,922,1916,355,286,2361,853,2124,2757,1,
30330,-53,918,1907,359,284,2372,853,2127,2755,1,
30340,-53,914,1898,363,282,2383,853,2130,2753,1,
30350,-53,910,1889,367,280,2394,853,2133,2751,1,
30360,-53,906,1880,371,278,2405,853,2136,2749,1,
30370,-53,902,1871,375,276,2416,853,2139,2747,1,
30380,-53,898,1862,379,274,2427,853,2142,2745,1,
30390,-53,894,1853,383,272,2438,853,2145,2743,1,
30400,-53,890,1844,387,270,2449,853,2148,2741,1,
30410,-53,886,1835,391,268,2460,853,2151,2739,1,
30420,-53,882,1826,395,266,2471,853,2154,2737,1,
30430,-53,878,1817,399,264,2482,853,2157,2735,1,
30440,-53,874,1808,403,262,2493,853,2160,2733,1,
30450,-53,870,1799,407,260,2504,853,2163,2731,1,
30460,-53,866,1790,411,258,2515,853,2166,2729,1,
30470,-53,862,1781,415,256,2526,853,2169,2727,1,
30480,-53,858,1772,419,254,2537,853,2172,2725,1,
30490,-53,854,1763,423,252,2548,853,2175,2723,1,
30500,-53,850,1754,427,250,2559,853,2178,2721,1,
30510,-53,846,1745,431,248,2570,853,2181,2719,1,
30520,-53,842,1736,435,246,2581,853,2184,2717,1,
30530,-53,838,1727,439,244,2592,853,2187,2715,1,
30540,-53,834,1718,443,242,2603,853,2190,2713,1,
30550,-53,830,1709,447,240,2614,853,2193,2711,1,
30560,-53,826,1700,451,238,2625,853,2196,2709,1,
30570,-53,822,1691,455,236,2636,853,2199,2707,1,
30580,-53,818,1682,459,234,2647,853,2202,2705,1,
30590,-53,814,1673,463,232,2658,853,2205,2703,1,
30600,-53,810,1664,467,230,2669,853,2208,2701,1,
30610,-53,806,1655,471,228,2680,853,2211,2699,1,
30620,-53,802,1646,475,226,2691,853,2214,2697,1,
30630,-53,798,1637,479,224,2702,853,2217,2695,1,
30640,-53,794,1628,483,222,2713,853,2220,2693,1,
30650,-53,790,1619,487,220,2724,853,2223,2691,1,
30660,-53,786,1610,491,218,2735,853,2226,2689,1,
30670,-53,782,1601,495,216,2746,853,2229,2687,1,
30680,-53,778,1592,499,214,2757,853,2232,2685,1,
30690,-53,774,1583,503,212,2768,853,2235,2683,1,
30700,-53,770,1574,507,210,2779,853,2238,2681,1,
30710,-53,766,1565,511,208,2790,853,2241,2679,1,
30720,-29,788,1603,533,300,2824,860,2253,2679,1,
30730,-42,785,1599,519,310,2825,847,2248,2684,1,
30740,-55,782,1595,505,320,2826,834,2243,2689,1,
30750,-68,779,1591,491,330,2827,821,2238,2694,1,
30760,-81,776,1587,477,340,2828,808,2233,2699,1,
30770,-94,773,1583,463,350,2829,795,2228,2704,1,
30780,-107,770,1579,449,360,2830,782,2223,2709,1,
30790,-120,767,1575,435,370,2831,769,2218,2714,1,
30800,-133,764,1571,421,380,2832,756,2213,2719,1,
30810,-146,761,1567,407,390,2833,743,2208,2724,1,
30820,-159,758,1563,393,400,2834,730,2203,2729,1,
30830,-172,755,1559,379,410,2835,717,2198,2734,1,
30840,-185,752,1555,365,420,2836,704,2193,2739,1,
30850,-198,749,1551,351,430,2837,691,2188,2744,1,
30860,-211,746,1547,337,440,2838,678,2183,2749,1,
30870,-224,743,1543,323,450,2839,665,2178,2754,1,
30880,-237,740,1539,309,460,2840,652,2173,2759,1,
30890,-250,737,1535,295,470,2841,639,2168,2764,1,
30900,-263,734,1531,281,480,2842,626,2163,2769,1,
30910,-276,731,1527,267,490,2843,613,2158,2774,1,
30920,-289,728,1523,253,500,2844,600,2153,2779,1,
30930,-302,725,1519,239,510,2845,587,2148,2784,1,
30940,-315,722,1515,225,520,2846,574,2143,2789,1,
30950,-328,719,1511,211,530,2847,561,2138,2794,1,
30960,-341,716,1507,197,540,2848,548,2133,2799,1,
30970,-354,713,1503,183,550,2849,535,2128,2804,1,
30980,-367,710,1499,169,560,2850,522,2123,2809,1,
30990,-380,707,1495,155,570,2851,509,2118,2814,1,
31000,-393,704,1491,141,580,2852,496,2113,2819,1,
31010,-406,701,1487,127,590,2853,483,2108,2824,1,
