time_millisec,led21,led22,led23,label,time counter
30140,451292,565397,613262,1,
30150,451448,565379,613524,1,
30160,451604,565361,613786,1,
30170,451760,565343,614048,1,
30180,451916,565325,614310,1,
30190,452072,565307,614572,1,
30200,452228,565289,614834,1,
30210,452384,565271,615096,1,
30220,452540,565253,615358,1,
30230,452696,565235,615620,1,
30240,452852,565217,615882,1,
30250,453008,565199,616144,1,
30260,453164,565181,616406,1,
30270,453320,565163,616668,1,
30280,453476,565145,616930,1,
30290,453632,565127,617192,1,
30300,453788,565109,617454,1,
30310,453944,565091,617716,1,
30320,454100,565073,617978,1,
30330,454256,565055,618240,1,
30340,454412,565037,618502,1,
30350,454568,565019,618764,1,
30360,454724,565001,619026,1,
30370,454880,564983,619288,1,
30380,455036,564965,619550,1,
30390,455192,564947,619812,1,
30400,455348,564929,620074,1,
30410,455504,564911,620336,1,
30420,455660,564893,620598,1,
30430,455816,564875,620860,1,
30440,455972,564857,621122,1,
30450,456128,564839,621384,1,
30460,456284,564821,621646,1,
30470,456440,564803,621908,1,
30480,456596,564785,622170,1,
30490,456752,564767,622432,1,
30500,456908,564749,622694,1,
30510,457064,564731,622956,1,
30520,457220,564713,623218,1,
30530,457376,564695,623480,1,
30540,457532,564677,623742,1,
30550,457688,564659,624004,1,
30560,457844,564641,624266,1,
30570,458000,564623,624528,1,
30580,458156,564605,624790,1,
30590,458312,564587,625052,1,
30600,458468,564569,625314,1,
30610,458624,564551,625576,1,
30620,458780,564533,625838,1,
30630,458936,564515,626100,1,
30640,459092,564497,626362,1,
30650,459248,564479,626624,1,
30660,459404,564461,626886,1,
30670,459560,564443,627148,1,
30680,459716,564425,627410,1,
30690,459872,564407,627672,1,
30700,460028,564389,627934,1,
30710,460184,564371,628196,1,
30720,460555,564335,628798,1,
30730,460864,564410,628564,1,
30740,461173,564485,628330,1,
30750,461482,564560,628096,1,
30760,461791,564635,627862,1,
30770,462100,564710,627628,1,
30780,462409,564785,627394,1,
30790,462718,564860,627160,1,
30800,463027,564935,626926,1,
30810,463336,565010,626692,1,
30820,463645,565085,626458,1,
30830,463954,565160,626224,1,
30840,464263,565235,625990,1,
30850,464572,565310,625756,1,
30860,464881,565385,625522,1,
30870,465190,565460,625288,1,
30880,465499,565535,625054,1,
30890,465808,565610,624820,1,
30900,466117,565685,624586,1,
30910,466426,565760,624352,1,
30920,466735,565835,624118,1,
30930,467044,565910,623884,1,
30940,467353,565985,623650,1,
30950,467662,566060,623416,1,
30960,467971,566135,623182,1,
30970,468280,566210,622948,1,
30980,468589,566285,622714,1,
30990,468898,566360,622480,1,
31000,469207,566435,622246,1,
31010,469516,566510,622012,1,
31020,469825,566585,621778,1,
31030,470134,566660,621544,1,
31040,470443,566735,621310,1,
31050,470752,566810,621076,1,
31060,471061,566885,620842,1,
31070,471370,566960,620608,1,
31080,471679,567035,620374,1,
31090,471988,567110,620140,1,
31100,472297,567185,619906,1,
31110,472606,567260,619672,1,
31120,472915,567335,619438,1,
31130,473224,567410,619204,1,
31140,473533,567485,618970,1,
31150,473842,567560,618736,1,
31160,474151,567635,618502,1,
31170,474460,567710,618268,1,
31180,474769,567785,618034,1,
31190,475078,567860,617800,1,
31200,475387,567935,617566,1,
31210,475696,568010,617332,1,
31220,476005,568085,617098,1,
31230,476314,568160,616864,1,
31240,476623,568235,616630,1,
31250,476932,568310,616396,1,
31260,477241,568385,616162,1,
31270,477550,568460,615928,1,
31280,477859,568535,615694,1,
31290,478168,568610,615460,1,
31300,478477,568685,615226,1,
31310,478786,568760,614992,1,
31320,479095,568835,614758,1,
31330,479404,568910,614524,1,
31340,479713,568985,614290,1,
31350,480022,569060,614056,1,
31360,480331,569135,613822,1,
31370,480640,569210,613588,1,
31380,480949,569285,613354,1,
31390,481258,569360,613120,1,
31400,481567,569435,612886,1,
31410,481876,569510,612652,1,
31420,482185,569585,612418,1,
31430,482494,569660,612184,1,
31440,482803,569735,611950,1,
31450,483112,569810,611716,1,
31460,483421,569885,611482,1,
31470,483730,569960,611248,1,
31480,484039,570035,611014,1,
31490,484348,570110,610780,1,
31500,484657,570185,610546,1,
31510,484966,570260,610312,1,
31520,485275,570335,610078,1,
31530,485584,570410,609844,1,
31540,485893,570485,609610,1,
31550,486202,570560,609376,1,
31560,486511,570635,609142,1,
31570,486820,570710,608908,1,
31580,487129,570785,608674,1,
31590,487438,570860,608440,1,
31600,487747,570935,608206,1,
31610,488056,571010,607972,1,
31620,488365,571085,607738,1,
31630,488674,571160,607504,1,
31640,488983,571235,607270,1,
31650,489292,571310,607036,1,
31660,489601,571385,606802,1,
31670,489910,571460,606568,1,
31680,490219,571535,606334,1,
31690,490528,571610,606100,1,
31700,490837,571685,605866,1,
31710,491528,571891,605436,1,
31720,491540,571236,605824,1,
31730,491552,570581,606212,1,
31740,491564,569926,606600,1,
31750,491576,569271,606988,1,
31760,491588,568616,607376,1,
31770,491600,567961,607764,1,
31780,491612,567306,608152,1,
31790,491624,566651,608540,1,
31800,491636,565996,608928,1,
31810,491648,565341,609316,1,
31820,491660,564686,609704,1,
31830,491672,564031,610092,1,
31840,491684,563376,610480,1,
31850,491696,562721,610868,1,
31860,491708,562066,611256,1,
31870,491720,561411,611644,1,
31880,491732,560756,612032,1,
31890,491744,560101,612420,1,
31900,491756,559446,612808,1,
31910,491768,558791,613196,1,
31920,491780,558136,613584,1,
31930,491792,557481,613972,1,
31940,491804,556826,614360,1,
31950,491816,556171,614748,1,
31960,491828,555516,615136,1,
31970,491840,554861,615524,1,
31980,491852,554206,615912,2,31994
31990,491864,553551,616300,2,
32000,491876,552896,616688,2,
32010,491888,552241,617076,2,
32020,491900,551586,617464,2,
32030,491912,550931,617852,2,
32040,491924,550276,618240,2,
32050,491936,549621,618628,2,
32060,491948,548966,619016,2,
32070,491960,548311,619404,2,
32080,491972,547656,619792,2,
32090,491984,547001,620180,2,
32100,491996,546346,620568,2,
32110,492008,545691,620956,2,
32120,492020,545036,621344,2,
32130,492032,544381,621732,2,
32140,492044,543726,622120,2,
32150,492056,543071,622508,2,
32160,492068,542416,622896,2,
32170,492080,541761,623284,2,
32180,492092,541106,623672,2,
32190,492104,540451,624060,2,
32200,492116,539796,624448,2,
32210,492128,539141,624836,2,
32220,492140,538486,625224,2,
32230,492152,537831,625612,2,
32240,492164,537176,626000,2,
32250,492176,536521,626388,2,
32260,492188,535866,626776,2,
32270,492200,535211,627164,2,
32280,492212,534556,627552,2,
32290,492224,533901,627940,2,
32300,492236,533246,628328,2,
32310,492248,532591,628716,2,
32320,492260,531936,629104,2,
32330,492272,531281,629492,2,
32340,492284,530626,629880,2,
32350,492296,529971,630268,2,
32360,492308,529316,630656,2,
32370,492320,528661,631044,2,
32380,492332,528006,631432,2,
32390,492344,527351,631820,2,
32400,492356,526696,632208,2,
32410,492368,526041,632596,2,
32420,492380,525386,632984,2,
32430,492392,524731,633372,2,
32440,492404,524076,633760,2,
32450,492416,523421,634148,2,
32460,492428,522766,634536,2,
32470,492440,522111,634924,2,
32480,492452,521456,635312,2,
32490,492464,520801,635700,2,
32500,492476,520146,636088,2,
32510,492488,519491,636476,2,
32520,492500,518836,636864,2,
32530,492512,518181,637252,2,
32540,492524,517526,637640,2,
32550,492536,516871,638028,2,
32560,492548,516216,638416,2,
32570,492560,515561,638804,2,
32580,492572,514906,639192,2,
32590,492584,514251,639580,2,
32600,492596,513596,639968,2,
32610,492608,512941,640356,2,
32620,492620,512286,640744,2,
32630,492632,511631,641132,2,
32640,492644,510976,641520,2,
32650,492656,510321,641908,2,
32660,492668,509666,642296,2,
32670,492680,509011,642684,2,
32680,492692,508356,643072,2,
32690,492704,507701,643460,2,
32700,492730,506464,644291,2,
32710,492059,506629,643896,2,
32720,491388,506794,643501,2,
32730,490717,506959,643106,2,
32740,490046,507124,642711,2,
32750,489375,507289,642316,2,
32760,488704,507454,641921,2,
32770,488033,507619,641526,2,
32780,487362,507784,641131,2,
32790,486691,507949,640736,2,
32800,486020,508114,640341,2,
32810,485349,508279,639946,2,
32820,484678,508444,639551,2,
32830,484007,508609,639156,2,
32840,483336,508774,638761,2,
32850,482665,508939,638366,2,
32860,481994,509104,637971,2,
32870,481323,509269,637576,2,
32880,480652,509434,637181,2,
32890,479981,509599,636786,2,
32900,479310,509764,636391,2,
32910,478639,509929,635996,2,
32920,477968,510094,635601,2,
32930,477297,510259,635206,2,
32940,476626,510424,634811,2,
32950,475955,510589,634416,2,
32960,475284,510754,634021,2,
32970,474613,510919,633626,2,
32980,473942,511084,633231,2,
32990,473271,511249,632836,2,
33000,472600,511414,632441,2,
33010,471929,511579,632046,2,
33020,471258,511744,631651,2,
33030,470587,511909,631256,2,
33040,469916,512074,630861,2,
33050,469245,512239,630466,2,
33060,468574,512404,630071,2,
33070,467903,512569,629676,2,
33080,467232,512734,629281,2,
33090,466561,512899,628886,2,
33100,465890,513064,628491,2,
33110,465219,513229,628096,2,
33120,464548,513394,627701,2,
33130,463877,513559,627306,2,
33140,463206,513724,626911,2,
33150,462535,513889,626516,2,
33160,461864,514054,626121,2,
33170,461193,514219,625726,2,
33180,460522,514384,625331,2,
33190,459851,514549,624936,2,
33200,459180,514714,624541,2,
33210,458509,514879,624146,2,
33220,457838,515044,623751,2,
33230,457167,515209,623356,2,
33240,456496,515374,622961,2,
33250,455825,515539,622566,2,
33260,455154,515704,622171,2,
33270,454483,515869,621776,2,
33280,453812,516034,621381,2,
33290,453141,516199,620986,2,
33300,452470,516364,620591,2,
33310,451799,516529,620196,2,
33320,451128,516694,619801,2,
33330,450457,516859,619406,2,
33340,449786,517024,619011,2,
33350,449115,517189,618616,2,
33360,448444,517354,618221,2,
33370,447773,517519,617826,2,
33380,447102,517684,617431,2,
33390,446431,517849,617036,2,
33400,445760,518014,616641,2,
33410,445089,518179,616246,2,
33420,444418,518344,615851,2,
33430,443747,518509,615456,2,
33440,443076,518674,615061,2,
33450,442405,518839,614666,2,
33460,441734,519004,614271,2,
33470,441063,519169,613876,2,
33480,440392,519334,613481,2,
33490,439721,519499,613086,2,
33500,439050,519664,612691,2,
33510,438379,519829,612296,2,
33520,437708,519994,611901,2,
33530,437037,520159,611506,2,
33540,436366,520324,611111,2,
33550,435695,520489,610716,2,
33560,435024,520654,610321,2,
33570,434353,520819,609926,2,
33580,433682,520984,609531,2,
33590,433011,521149,609136,2,
33600,432340,521314,608741,2,
33610,431669,521479,608346,2,
33620,430998,521644,607951,2,
33630,430327,521809,607556,2,
33640,429656,521974,607161,2,
33650,428985,522139,606766,2,
33660,428314,522304,606371,2,
33670,427643,522469,605976,2,
33680,426972,522634,605581,2,
33690,425648,523037,604841,2,
33700,426286,522821,604772,2,
33710,426924,522605,604703,2,
33720,427562,522389,604634,2,
33730,428200,522173,604565,2,
33740,428838,521957,604496,2,
33750,429476,521741,604427,2,
33760,430114,521525,604358,2,
33770,430752,521309,604289,2,
33780,431390,521093,604220,2,
33790,432028,520877,604151,2,
33800,432666,520661,604082,2,
33810,433304,520445,604013,2,
33820,433942,520229,603944,2,
33830,434580,520013,603875,2,
33840,435218,519797,603806,2,
33850,435856,519581,603737,2,
33860,436494,519365,603668,2,
33870,437132,519149,603599,2,
33880,437770,518933,603530,2,
33890,438408,518717,603461,2,
33900,439046,518501,603392,2,
33910,439684,518285,603323,2,
33920,440322,518069,603254,2,
33930,440960,517853,603185,2,
33940,441598,517637,603116,2,
33950,442236,517421,603047,2,
33960,442874,517205,602978,2,
33970,443512,516989,602909,2,
33980,444150,516773,602840,2,
33990,444788,516557,602771,2,
34000,445426,516341,602702,2,
34010,446064,516125,602633,2,
34020,446702,515909,602564,2,
34030,447340,515693,602495,2,
34040,447978,515477,602426,2,
34050,448616,515261,602357,2,
34060,449254,515045,602288,2,
34070,449892,514829,602219,2,
34080,450530,514613,602150,2,
34090,451168,514397,602081,2,
34100,451806,514181,602012,2,
34110,452444,513965,601943,2,
34120,453082,513749,601874,2,
34130,453720,513533,601805,2,
34140,454358,513317,601736,2,
34150,454996,513101,601667,2,
34160,455634,512885,601598,2,
34170,456272,512669,601529,2,
34180,456910,512453,601460,2,
34190,457548,512237,601391,2,
34200,458186,512021,601322,2,
34210,458824,511805,601253,2,
34220,459462,511589,601184,2,
34230,460100,511373,601115,2,
34240,460738,511157,601046,2,
34250,461376,510941,600977,2,
34260,462014,510725,600908,2,
34270,462652,510509,600839,2,
34280,463290,510293,600770,2,
34290,463928,510077,600701,2,
34300,464566,509861,600632,2,
34310,465204,509645,600563,2,
34320,465842,509429,600494,2,
34330,466480,509213,600425,2,
34340,467118,508997,600356,2,
34350,467756,508781,600287,2,
34360,468394,508565,600218,2,
34370,469032,508349,600149,2,
34380,469670,508133,600080,2,
34390,470308,507917,600011,2,
34400,470946,507701,599942,2,
34410,471584,507485,599873,2,
34420,472222,507269,599804,2,
34430,472860,507053,599735,2,
34440,473498,506837,599666,2,
34450,474136,506621,599597,2,
34460,474774,506405,599528,2,
34470,475412,506189,599459,2,
34480,476050,505973,599390,2,
34490,476688,505757,599321,2,
34500,477326,505541,599252,2,
34510,477964,505325,599183,2,
34520,478602,505109,599114,2,
34530,479240,504893,599045,2,
34540,479878,504677,598976,2,
34550,480516,504461,598907,2,
34560,481154,504245,598838,2,
34570,481792,504029,598769,2,
34580,482430,503813,598700,2,
34590,483068,503597,598631,2,
34600,483706,503381,598562,2,
34610,484344,503165,598493,2,
34620,484982,502949,598424,2,
34630,485620,502733,598355,2,
34640,486258,502517,598286,2,
34650,486896,502301,598217,2,
34660,487534,502085,598148,2,
34670,488172,501869,598079,2,
34680,489508,501461,597970,2,
34690,489326,501502,597963,2,
34700,489144,501543,597956,2,
34710,488962,501584,597949,2,
34720,488780,501625,597942,2,
34730,488598,501666,597935,2,
34740,488416,501707,597928,2,
34750,488234,501748,597921,2,
34760,488052,501789,597914,2,
34770,487870,501830,597907,2,
34780,487688,501871,597900,2,
34790,487506,501912,597893,2,
34800,487324,501953,597886,2,
34810,487142,501994,597879,2,
34820,486960,502035,597872,2,
34830,486778,502076,597865,2,
34840,486596,502117,597858,2,
34850,486414,502158,597851,2,
34860,486232,502199,597844,2,
34870,486050,502240,597837,2,
34880,485868,502281,597830,2,
34890,485686,502322,597823,2,
34900,485504,502363,597816,2,
34910,485322,502404,597809,2,
34920,485140,502445,597802,2,
34930,484958,502486,597795,2,
34940,484776,502527,597788,2,
34950,484594,502568,597781,2,
34960,484412,502609,597774,2,
34970,484230,502650,597767,1,34998
34980,484048,502691,597760,1,
34990,483866,502732,597753,1,
35000,483684,502773,597746,1,
35010,483502,502814,597739,1,
35020,483320,502855,597732,1,
35030,483138,502896,597725,1,
35040,482956,502937,597718,1,
35050,482774,502978,597711,1,
35060,482592,503019,597704,1,
35070,482410,503060,597697,1,
35080,482228,503101,597690,1,
35090,482046,503142,597683,1,
35100,481864,503183,597676,1,
35110,481682,503224,597669,1,
35120,481500,503265,597662,1,
35130,481318,503306,597655,1,
35140,481136,503347,597648,1,
35150,480954,503388,597641,1,
35160,480772,503429,597634,1,
35170,480590,503470,597627,1,
35180,480408,503511,597620,1,
35190,480226,503552,597613,1,
35200,480044,503593,597606,1,
35210,479862,503634,597599,1,
35220,479680,503675,597592,1,
35230,479498,503716,597585,1,
35240,479316,503757,597578,1,
35250,479134,503798,597571,1,
35260,478952,503839,597564,1,
35270,478770,503880,597557,1,
35280,478588,503921,597550,1,
35290,478406,503962,597543,1,
35300,478224,504003,597536,1,
35310,478042,504044,597529,1,
35320,477860,504085,597522,1,
35330,477678,504126,597515,1,
35340,477496,504167,597508,1,
35350,477314,504208,597501,1,
35360,477132,504249,597494,1,
35370,476950,504290,597487,1,
35380,476768,504331,597480,1,
35390,476586,504372,597473,1,
35400,476404,504413,597466,1,
35410,476222,504454,597459,1,
35420,476040,504495,597452,1,
35430,475858,504536,597445,1,
35440,475676,504577,597438,1,
35450,475494,504618,597431,1,
35460,475312,504659,597424,1,
35470,475130,504700,597417,1,
35480,474948,504741,597410,1,
35490,474766,504782,597403,1,
35500,474584,504823,597396,1,
35510,474402,504864,597389,1,
35520,474220,504905,597382,1,
35530,474038,504946,597375,1,
35540,473856,504987,597368,1,
35550,473674,505028,597361,1,
35560,473492,505069,597354,1,
35570,473310,505110,597347,1,
35580,473128,505151,597340,1,
35590,472946,505192,597333,1,
35600,472764,505233,597326,1,
35610,472582,505274,597319,1,
35620,472400,505315,597312,1,
35630,472218,505356,597305,1,
35640,472036,505397,597298,1,
35650,471854,505438,597291,1,
35660,471672,505479,597284,1,
35670,471351,505584,597310,1,
35680,470952,505744,597721,1,
35690,470553,505904,598132,1,
35700,470154,506064,598543,1,
35710,469755,506224,598954,1,
35720,469356,506384,599365,1,
35730,468957,506544,599776,1,
35740,468558,506704,600187,1,
35750,468159,506864,600598,1,
35760,467760,507024,601009,1,
35770,467361,507184,601420,1,
35780,466962,507344,601831,1,
35790,466563,507504,602242,1,
35800,466164,507664,602653,1,
35810,465765,507824,603064,1,
35820,465366,507984,603475,1,
35830,464967,508144,603886,1,
35840,464568,508304,604297,1,
35850,464169,508464,604708,1,
35860,463770,508624,605119,1,
35870,463371,508784,605530,1,
35880,462972,508944,605941,1,
35890,462573,509104,606352,1,
35900,462174,509264,606763,1,
35910,461775,509424,607174,1,
35920,461376,509584,607585,1,
35930,460977,509744,607996,1,
35940,460578,509904,608407,1,
35950,460179,510064,608818,1,
35960,459780,510224,609229,1,
35970,459381,510384,609640,1,
35980,458982,510544,610051,1,
35990,458583,510704,610462,1,
36000,458184,510864,610873,1,
36010,457785,511024,611284,1,
36020,457386,511184,611695,1,
36030,456987,511344,612106,1,
36040,456588,511504,612517,1,
36050,456189,511664,612928,1,
36060,455790,511824,613339,1,
36070,455391,511984,613750,1,
36080,454992,512144,614161,1,
36090,454593,512304,614572,1,
36100,454194,512464,614983,1,
36110,453795,512624,615394,1,
36120,453396,512784,615805,1,
36130,452997,512944,616216,1,
36140,452598,513104,616627,1,
36150,452199,513264,617038,1,
36160,451800,513424,617449,1,
36170,451401,513584,617860,1,
36180,451002,513744,618271,1,
36190,450603,513904,618682,1,
36200,450204,514064,619093,1,
36210,449805,514224,619504,1,
36220,449406,514384,619915,1,
36230,449007,514544,620326,1,
36240,448608,514704,620737,1,
36250,448209,514864,621148,1,
36260,447810,515024,621559,1,
36270,447411,515184,621970,1,
36280,447012,515344,622381,1,
36290,446613,515504,622792,1,
36300,446214,515664,623203,1,
36310,445815,515824,623614,1,
36320,445416,515984,624025,1,
36330,445017,516144,624436,1,
36340,444618,516304,624847,1,
36350,444219,516464,625258,1,
36360,443820,516624,625669,1,
36370,443421,516784,626080,1,
36380,443022,516944,626491,1,
36390,442623,517104,626902,1,
36400,442224,517264,627313,1,
36410,441825,517424,627724,1,
36420,441426,517584,628135,1,
36430,441027,517744,628546,1,
36440,440628,517904,628957,1,
36450,440229,518064,629368,1,
36460,439830,518224,629779,1,
36470,439431,518384,630190,1,
36480,439032,518544,630601,1,
36490,438633,518704,631012,1,
36500,438234,518864,631423,1,
36510,437835,519024,631834,1,
36520,437436,519184,632245,1,
36530,437037,519344,632656,1,
36540,436638,519504,633067,1,
36550,436239,519664,633478,1,
36560,435840,519824,633889,1,
36570,435441,519984,634300,1,
36580,435042,520144,634711,1,
36590,434643,520304,635122,1,
36600,434244,520464,635533,1,
36610,433845,520624,635944,1,
36620,433446,520784,636355,1,
36630,433047,520944,636766,1,
36640,432648,521104,637177,1,
36650,432249,521264,637588,1,
36660,431542,521620,638444,1,
36670,431808,521856,638442,1,
36680,432074,522092,638440,1,
36690,432340,522328,638438,1,
36700,432606,522564,638436,1,
36710,432872,522800,638434,1,
36720,433138,523036,638432,1,
36730,433404,523272,638430,1,
36740,433670,523508,638428,1,
36750,433936,523744,638426,1,
36760,434202,523980,638424,1,
36770,434468,524216,638422,1,
36780,434734,524452,638420,1,
36790,435000,524688,638418,1,
36800,435266,524924,638416,1,
36810,435532,525160,638414,1,
36820,435798,525396,638412,1,
36830,436064,525632,638410,1,
36840,436330,525868,638408,1,
36850,436596,526104,638406,1,
36860,436862,526340,638404,1,
36870,437128,526576,638402,1,
36880,437394,526812,638400,1,
36890,437660,527048,638398,1,
36900,437926,527284,638396,1,
36910,438192,527520,638394,1,
36920,438458,527756,638392,1,
36930,438724,527992,638390,1,
36940,438990,528228,638388,1,
36950,439256,528464,638386,1,
36960,439522,528700,638384,1,
36970,439788,528936,638382,1,
36980,440054,529172,638380,1,
36990,440320,529408,638378,1,
37000,440586,529644,638376,1,
37010,440852,529880,638374,1,
37020,441118,530116,638372,1,
37030,441384,530352,638370,1,
37040,441650,530588,638368,1,
37050,441916,530824,638366,1,
37060,442182,531060,638364,1,
37070,442448,531296,638362,1,
37080,442714,531532,638360,1,
37090,442980,531768,638358,1,
37100,443246,532004,638356,1,
37110,443512,532240,638354,1,
37120,443778,532476,638352,1,
37130,444044,532712,638350,1,
37140,444310,532948,638348,1,
37150,444576,533184,638346,1,
37160,444842,533420,638344,1,
37170,445108,533656,638342,1,
37180,445374,533892,638340,1,
37190,445640,534128,638338,1,
37200,445906,534364,638336,1,
37210,446172,534600,638334,1,
37220,446438,534836,638332,1,
37230,446704,535072,638330,1,
37240,446970,535308,638328,1,
37250,447236,535544,638326,1,
37260,447502,535780,638324,1,
37270,447768,536016,638322,1,
37280,448034,536252,638320,1,
37290,448300,536488,638318,1,
37300,448566,536724,638316,1,
37310,448832,536960,638314,1,
37320,449098,537196,638312,1,
37330,449364,537432,638310,1,
37340,449630,537668,638308,1,
37350,449896,537904,638306,1,
37360,450162,538140,638304,1,
37370,450428,538376,638302,1,
37380,450694,538612,638300,1,
37390,450960,538848,638298,1,
37400,451226,539084,638296,1,
37410,451492,539320,638294,1,
37420,451758,539556,638292,1,
37430,452024,539792,638290,1,
37440,452290,540028,638288,1,
37450,452556,540264,638286,1,
37460,452822,540500,638284,1,
37470,453088,540736,638282,1,
37480,453354,540972,638280,1,
37490,453620,541208,638278,1,
37500,453886,541444,638276,1,
37510,454152,541680,638274,1,
37520,454418,541916,638272,1,
37530,454684,542152,638270,1,
37540,454950,542388,638268,1,
37550,455216,542624,638266,1,
37560,455482,542860,638264,1,
37570,455748,543096,638262,1,
37580,456014,543332,638260,1,
37590,456280,543568,638258,1,
37600,456546,543804,638256,1,
37610,456812,544040,638254,1,
37620,457078,544276,638252,1,
37630,457344,544512,638250,1,
37640,457610,544748,638248,1,
37650,458188,545260,638277,1,
37660,458316,545337,637662,1,
37670,458444,545414,637047,1,
37680,458572,545491,636432,1,
37690,458700,545568,635817,1,
37700,458828,545645,635202,1,
37710,458956,545722,634587,1,
37720,459084,545799,633972,1,
37730,459212,545876,633357,1,
37740,459340,545953,632742,1,
37750,459468,546030,632127,1,
37760,459596,546107,631512,1,
37770,459724,546184,630897,1,
37780,459852,546261,630282,1,
37790,459980,546338,629667,1,
37800,460108,546415,629052,1,
37810,460236,546492,628437,1,
37820,460364,546569,627822,1,
37830,460492,546646,627207,1,
37840,460620,546723,626592,1,
37850,460748,546800,625977,1,
37860,460876,546877,625362,1,
37870,461004,546954,624747,1,
37880,461132,547031,624132,1,
37890,461260,547108,623517,1,
37900,461388,547185,622902,1,
37910,461516,547262,622287,1,
37920,461644,547339,621672,1,
37930,461772,547416,621057,1,
37940,461900,547493,620442,1,
37950,462028,547570,619827,1,
37960,462156,547647,619212,1,
37970,462284,547724,618597,1,
37980,462412,547801,617982,1,
37990,462540,547878,617367,1,
38000,462668,547955,616752,1,
38010,462796,548032,616137,1,
38020,462924,548109,615522,1,
38030,463052,548186,614907,1,
38040,463180,548263,614292,1,
38050,463308,548340,613677,1,
38060,463436,548417,613062,1,
38070,463564,548494,612447,1,
38080,463692,548571,611832,1,
38090,463820,548648,611217,1,
38100,463948,548725,610602,1,
38110,464076,548802,609987,1,
38120,464204,548879,609372,1,
38130,464332,548956,608757,1,
38140,464460,549033,608142,1,
38150,464588,549110,607527,1,
38160,464716,549187,606912,1,
38170,464844,549264,606297,1,
38180,464972,549341,605682,1,
38190,465100,549418,605067,1,
38200,465228,549495,604452,1,
38210,465356,549572,603837,1,
38220,465484,549649,603222,1,
38230,465612,549726,602607,1,
38240,465740,549803,601992,1,
38250,465868,549880,601377,1,
38260,465996,549957,600762,1,
38270,466124,550034,600147,1,
38280,466252,550111,599532,1,
38290,466380,550188,598917,1,
38300,466508,550265,598302,1,
38310,466636,550342,597687,1,
38320,466764,550419,597072,1,
38330,466892,550496,596457,1,
38340,467020,550573,595842,1,
38350,467148,550650,595227,1,
38360,467276,550727,594612,1,
38370,467404,550804,593997,1,
38380,467532,550881,593382,1,
38390,467660,550958,592767,1,
38400,467788,551035,592152,1,
38410,467916,551112,591537,1,
38420,468044,551189,590922,1,
38430,468172,551266,590307,1,
38440,468300,551343,589692,1,
38450,468428,551420,589077,1,
38460,468556,551497,588462,1,
38470,468684,551574,587847,1,
38480,468812,551651,587232,1,
38490,468940,551728,586617,1,
38500,469068,551805,586002,1,
38510,469196,551882,585387,1,
38520,469324,551959,584772,1,
38530,469452,552036,584157,1,
38540,469580,552113,583542,1,
38550,469708,552190,582927,1,
38560,469836,552267,582312,1,
38570,469964,552344,581697,1,
38580,470092,552421,581082,1,
38590,470220,552498,580467,1,
38600,470348,552575,579852,1,
38610,470476,552652,579237,1,
38620,470604,552729,578622,1,
38630,470732,552806,578007,1,
38640,471086,552977,576813,1,
38650,471139,553084,577362,1,
38660,471192,553191,577911,1,
38670,471245,553298,578460,1,
38680,471298,553405,579009,1,
38690,471351,553512,579558,1,
38700,471404,553619,580107,1,
38710,471457,553726,580656,1,
38720,471510,553833,581205,1,
38730,471563,553940,581754,1,
38740,471616,554047,582303,1,
38750,471669,554154,582852,1,
38760,471722,554261,583401,1,
38770,471775,554368,583950,1,
38780,471828,554475,584499,1,
38790,471881,554582,585048,1,
38800,471934,554689,585597,1,
38810,471987,554796,586146,1,
38820,472040,554903,586695,1,
38830,472093,555010,587244,1,
38840,472146,555117,587793,1,
38850,472199,555224,588342,1,
38860,472252,555331,588891,1,
38870,472305,555438,589440,1,
38880,472358,555545,589989,1,
38890,472411,555652,590538,1,
38900,472464,555759,591087,1,
38910,472517,555866,591636,1,
38920,472570,555973,592185,1,
38930,472623,556080,592734,1,
38940,472676,556187,593283,1,
38950,472729,556294,593832,1,
38960,472782,556401,594381,1,
38970,472835,556508,594930,3,38972
38980,472888,556615,595479,3,
38990,472941,556722,596028,3,
39000,472994,556829,596577,3,
39010,473047,556936,597126,3,
39020,473100,557043,597675,3,
39030,473153,557150,598224,3,
39040,473206,557257,598773,3,
39050,473259,557364,599322,3,
39060,473312,557471,599871,3,
39070,473365,557578,600420,3,
39080,473418,557685,600969,3,
39090,473471,557792,601518,3,
39100,473524,557899,602067,3,
39110,473577,558006,602616,3,
39120,473630,558113,603165,3,
39130,473683,558220,603714,3,
39140,473736,558327,604263,3,
39150,473789,558434,604812,3,
39160,473842,558541,605361,3,
39170,473895,558648,605910,3,
39180,473948,558755,606459,3,
39190,474001,558862,607008,3,
39200,474054,558969,607557,3,
39210,474107,559076,608106,3,
39220,474160,559183,608655,3,
39230,474213,559290,609204,3,
39240,474266,559397,609753,3,
39250,474319,559504,610302,3,
39260,474372,559611,610851,3,
39270,474425,559718,611400,3,
39280,474478,559825,611949,3,
39290,474531,559932,612498,3,
39300,474584,560039,613047,3,
39310,474637,560146,613596,3,
39320,474690,560253,614145,3,
39330,474743,560360,614694,3,
39340,474796,560467,615243,3,
39350,474849,560574,615792,3,
39360,474902,560681,616341,3,
39370,474955,560788,616890,3,
39380,475008,560895,617439,3,
39390,475061,561002,617988,3,
39400,475114,561109,618537,3,
39410,475167,561216,619086,3,
39420,475220,561323,619635,3,
39430,475273,561430,620184,3,
39440,475326,561537,620733,3,
